timestamp_id,year,month,day,hour,minute,second,quarter,weekday,isotime,weight
23962,2018,Aug,2,10,9,53,3,Thu,2018-08-02T10:09:53,253700
23963,2018,Aug,2,11,5,20,3,Thu,2018-08-02T11:05:20,295000
23964,2018,Aug,2,12,6,53,3,Thu,2018-08-02T12:06:53,274350
23965,2018,Aug,2,13,27,59,3,Thu,2018-08-02T13:27:59,265500
23966,2018,Aug,2,14,24,46,3,Thu,2018-08-02T14:24:46,271400
23967,2018,Aug,2,15,27,30,3,Thu,2018-08-02T15:27:30,244850
23968,2018,Aug,2,16,58,11,3,Thu,2018-08-02T16:58:11,244850
23969,2018,Aug,2,17,46,21,3,Thu,2018-08-02T17:46:21,194700
23970,2018,Aug,2,18,8,26,3,Thu,2018-08-02T18:08:26,191750
23971,2018,Aug,2,19,17,10,3,Thu,2018-08-02T19:17:10,179950
23972,2018,Aug,2,20,40,42,3,Thu,2018-08-02T20:40:42,212400
23973,2018,Aug,2,21,23,52,3,Thu,2018-08-02T21:23:52,200600
23974,2018,Aug,2,22,51,5,3,Thu,2018-08-02T22:51:05,162250
23975,2018,Aug,2,23,42,9,3,Thu,2018-08-02T23:42:09,147500
23976,2018,Aug,3,0,29,36,3,Fri,2018-08-03T00:29:36,216000
23977,2018,Aug,3,1,25,43,3,Fri,2018-08-03T01:25:43,153600
23978,2018,Aug,3,2,4,26,3,Fri,2018-08-03T02:04:26,163200
23979,2018,Aug,3,3,59,23,3,Fri,2018-08-03T03:59:23,163200
23980,2018,Aug,3,4,33,56,3,Fri,2018-08-03T04:33:56,134400
23981,2018,Aug,3,5,42,50,3,Fri,2018-08-03T05:42:50,172800
23982,2018,Aug,3,6,2,47,3,Fri,2018-08-03T06:02:47,259200
23983,2018,Aug,3,7,44,47,3,Fri,2018-08-03T07:44:47,321600
23984,2018,Aug,3,8,51,52,3,Fri,2018-08-03T08:51:52,379200
23985,2018,Aug,3,9,9,45,3,Fri,2018-08-03T09:09:45,408000
23986,2018,Aug,3,10,1,53,3,Fri,2018-08-03T10:01:53,412800
23987,2018,Aug,3,11,58,56,3,Fri,2018-08-03T11:58:56,480000
23988,2018,Aug,3,12,7,7,3,Fri,2018-08-03T12:07:07,446400
23989,2018,Aug,3,13,3,26,3,Fri,2018-08-03T13:03:26,432000
23990,2018,Aug,3,14,45,54,3,Fri,2018-08-03T14:45:54,441600
23991,2018,Aug,3,15,50,14,3,Fri,2018-08-03T15:50:14,398400
23992,2018,Aug,3,16,33,56,3,Fri,2018-08-03T16:33:56,398400
23993,2018,Aug,3,17,28,58,3,Fri,2018-08-03T17:28:58,316800
23994,2018,Aug,3,18,28,45,3,Fri,2018-08-03T18:28:45,312000
23995,2018,Aug,3,19,51,35,3,Fri,2018-08-03T19:51:35,292800
23996,2018,Aug,3,20,30,4,3,Fri,2018-08-03T20:30:04,345600
23997,2018,Aug,3,21,9,57,3,Fri,2018-08-03T21:09:57,326400
23998,2018,Aug,3,22,2,5,3,Fri,2018-08-03T22:02:05,264000
23999,2018,Aug,3,23,28,8,3,Fri,2018-08-03T23:28:08,240000
24000,2018,Aug,4,0,57,34,3,Sat,2018-08-04T00:57:34,186750
24001,2018,Aug,4,1,32,10,3,Sat,2018-08-04T01:32:10,132800
24002,2018,Aug,4,2,46,39,3,Sat,2018-08-04T02:46:39,141100
24003,2018,Aug,4,3,43,39,3,Sat,2018-08-04T03:43:39,141100
24004,2018,Aug,4,4,19,7,3,Sat,2018-08-04T04:19:07,116200
24005,2018,Aug,4,5,46,57,3,Sat,2018-08-04T05:46:57,149400
24006,2018,Aug,4,6,32,12,3,Sat,2018-08-04T06:32:12,224100
24007,2018,Aug,4,7,6,33,3,Sat,2018-08-04T07:06:33,278050
24008,2018,Aug,4,8,57,28,3,Sat,2018-08-04T08:57:28,327850
24009,2018,Aug,4,9,44,13,3,Sat,2018-08-04T09:44:13,352750
24010,2018,Aug,4,10,13,51,3,Sat,2018-08-04T10:13:51,356900
24011,2018,Aug,4,11,22,17,3,Sat,2018-08-04T11:22:17,415000
24012,2018,Aug,4,12,58,33,3,Sat,2018-08-04T12:58:33,385950
24013,2018,Aug,4,13,5,15,3,Sat,2018-08-04T13:05:15,373500
24014,2018,Aug,4,14,14,35,3,Sat,2018-08-04T14:14:35,381800
24015,2018,Aug,4,15,14,20,3,Sat,2018-08-04T15:14:20,344450
24016,2018,Aug,4,16,16,4,3,Sat,2018-08-04T16:16:04,344450
24017,2018,Aug,4,17,7,58,3,Sat,2018-08-04T17:07:58,273900
24018,2018,Aug,4,18,51,3,3,Sat,2018-08-04T18:51:03,269750
24019,2018,Aug,4,19,35,58,3,Sat,2018-08-04T19:35:58,253150
24020,2018,Aug,4,20,20,13,3,Sat,2018-08-04T20:20:13,298800
24021,2018,Aug,4,21,49,48,3,Sat,2018-08-04T21:49:48,282200
24022,2018,Aug,4,22,6,11,3,Sat,2018-08-04T22:06:11,228250
24023,2018,Aug,4,23,58,34,3,Sat,2018-08-04T23:58:34,207500
24024,2018,Aug,5,0,56,25,3,Sun,2018-08-05T00:56:25,195750
24025,2018,Aug,5,1,3,55,3,Sun,2018-08-05T01:03:55,139200
24026,2018,Aug,5,2,34,29,3,Sun,2018-08-05T02:34:29,147900
24027,2018,Aug,5,3,50,1,3,Sun,2018-08-05T03:50:01,147900
24028,2018,Aug,5,4,41,58,3,Sun,2018-08-05T04:41:58,121800
24029,2018,Aug,5,5,59,6,3,Sun,2018-08-05T05:59:06,156600
24030,2018,Aug,5,6,56,52,3,Sun,2018-08-05T06:56:52,234900
24031,2018,Aug,5,7,3,13,3,Sun,2018-08-05T07:03:13,291450
24032,2018,Aug,5,8,42,39,3,Sun,2018-08-05T08:42:39,343650
24033,2018,Aug,5,9,23,17,3,Sun,2018-08-05T09:23:17,369750
24034,2018,Aug,5,10,23,19,3,Sun,2018-08-05T10:23:19,374100
24035,2018,Aug,5,11,15,55,3,Sun,2018-08-05T11:15:55,435000
24036,2018,Aug,5,12,58,11,3,Sun,2018-08-05T12:58:11,404550
24037,2018,Aug,5,13,57,3,3,Sun,2018-08-05T13:57:03,391500
24038,2018,Aug,5,14,55,8,3,Sun,2018-08-05T14:55:08,400200
24039,2018,Aug,5,15,39,43,3,Sun,2018-08-05T15:39:43,361050
24040,2018,Aug,5,16,59,21,3,Sun,2018-08-05T16:59:21,361050
24041,2018,Aug,5,17,54,16,3,Sun,2018-08-05T17:54:16,287100
24042,2018,Aug,5,18,58,17,3,Sun,2018-08-05T18:58:17,282750
24043,2018,Aug,5,19,40,40,3,Sun,2018-08-05T19:40:40,265350
24044,2018,Aug,5,20,39,13,3,Sun,2018-08-05T20:39:13,313200
24045,2018,Aug,5,21,25,4,3,Sun,2018-08-05T21:25:04,295800
24046,2018,Aug,5,22,56,44,3,Sun,2018-08-05T22:56:44,239250
24047,2018,Aug,5,23,23,59,3,Sun,2018-08-05T23:23:59,217500
24048,2018,Aug,6,0,28,27,3,Mon,2018-08-06T00:28:27,225000
24049,2018,Aug,6,1,20,56,3,Mon,2018-08-06T01:20:56,160000
24050,2018,Aug,6,2,6,27,3,Mon,2018-08-06T02:06:27,170000
24051,2018,Aug,6,3,29,24,3,Mon,2018-08-06T03:29:24,170000
24052,2018,Aug,6,4,55,44,3,Mon,2018-08-06T04:55:44,140000
24053,2018,Aug,6,5,22,30,3,Mon,2018-08-06T05:22:30,180000
24054,2018,Aug,6,6,19,4,3,Mon,2018-08-06T06:19:04,270000
24055,2018,Aug,6,7,56,53,3,Mon,2018-08-06T07:56:53,335000
24056,2018,Aug,6,8,55,43,3,Mon,2018-08-06T08:55:43,395000
24057,2018,Aug,6,9,2,41,3,Mon,2018-08-06T09:02:41,425000
24058,2018,Aug,6,10,22,23,3,Mon,2018-08-06T10:22:23,430000
24059,2018,Aug,6,11,49,55,3,Mon,2018-08-06T11:49:55,500000
24060,2018,Aug,6,12,26,9,3,Mon,2018-08-06T12:26:09,465000
24061,2018,Aug,6,13,20,39,3,Mon,2018-08-06T13:20:39,450000
24062,2018,Aug,6,14,16,9,3,Mon,2018-08-06T14:16:09,460000
24063,2018,Aug,6,15,22,3,3,Mon,2018-08-06T15:22:03,415000
24064,2018,Aug,6,16,43,57,3,Mon,2018-08-06T16:43:57,415000
24065,2018,Aug,6,17,25,20,3,Mon,2018-08-06T17:25:20,330000
24066,2018,Aug,6,18,35,18,3,Mon,2018-08-06T18:35:18,325000
24067,2018,Aug,6,19,39,29,3,Mon,2018-08-06T19:39:29,305000
24068,2018,Aug,6,20,49,10,3,Mon,2018-08-06T20:49:10,360000
24069,2018,Aug,6,21,55,8,3,Mon,2018-08-06T21:55:08,340000
24070,2018,Aug,6,22,9,6,3,Mon,2018-08-06T22:09:06,275000
24071,2018,Aug,6,23,45,44,3,Mon,2018-08-06T23:45:44,250000
24072,2018,Aug,7,0,56,25,3,Tue,2018-08-07T00:56:25,128250
24073,2018,Aug,7,1,48,7,3,Tue,2018-08-07T01:48:07,91200
24074,2018,Aug,7,2,47,8,3,Tue,2018-08-07T02:47:08,96900
24075,2018,Aug,7,3,16,16,3,Tue,2018-08-07T03:16:16,96900
24076,2018,Aug,7,4,39,43,3,Tue,2018-08-07T04:39:43,79800
24077,2018,Aug,7,5,40,27,3,Tue,2018-08-07T05:40:27,102600
24078,2018,Aug,7,6,35,11,3,Tue,2018-08-07T06:35:11,153900
24079,2018,Aug,7,7,53,35,3,Tue,2018-08-07T07:53:35,190950
24080,2018,Aug,7,8,42,11,3,Tue,2018-08-07T08:42:11,225150
24081,2018,Aug,7,9,44,42,3,Tue,2018-08-07T09:44:42,242250
24082,2018,Aug,7,10,17,26,3,Tue,2018-08-07T10:17:26,245100
24083,2018,Aug,7,11,47,11,3,Tue,2018-08-07T11:47:11,285000
24084,2018,Aug,7,12,41,39,3,Tue,2018-08-07T12:41:39,265050
24085,2018,Aug,7,13,24,5,3,Tue,2018-08-07T13:24:05,256500
24086,2018,Aug,7,14,27,33,3,Tue,2018-08-07T14:27:33,262200
24087,2018,Aug,7,15,46,47,3,Tue,2018-08-07T15:46:47,236550
24088,2018,Aug,7,16,2,29,3,Tue,2018-08-07T16:02:29,236550
24089,2018,Aug,7,17,45,45,3,Tue,2018-08-07T17:45:45,188100
24090,2018,Aug,7,18,7,44,3,Tue,2018-08-07T18:07:44,185250
24091,2018,Aug,7,19,7,39,3,Tue,2018-08-07T19:07:39,173850
24092,2018,Aug,7,20,7,41,3,Tue,2018-08-07T20:07:41,205200
24093,2018,Aug,7,21,56,30,3,Tue,2018-08-07T21:56:30,193800
24094,2018,Aug,7,22,47,59,3,Tue,2018-08-07T22:47:59,156750
24095,2018,Aug,7,23,12,8,3,Tue,2018-08-07T23:12:08,142500
24096,2018,Aug,8,0,5,57,3,Wed,2018-08-08T00:05:57,130500
24097,2018,Aug,8,1,33,9,3,Wed,2018-08-08T01:33:09,92800
24098,2018,Aug,8,2,10,42,3,Wed,2018-08-08T02:10:42,98600
24099,2018,Aug,8,3,36,50,3,Wed,2018-08-08T03:36:50,98600
24100,2018,Aug,8,4,3,4,3,Wed,2018-08-08T04:03:04,81200
24101,2018,Aug,8,5,41,40,3,Wed,2018-08-08T05:41:40,104400
24102,2018,Aug,8,6,14,12,3,Wed,2018-08-08T06:14:12,156600
24103,2018,Aug,8,7,29,11,3,Wed,2018-08-08T07:29:11,194300
24104,2018,Aug,8,8,54,0,3,Wed,2018-08-08T08:54:00,229100
24105,2018,Aug,8,9,16,13,3,Wed,2018-08-08T09:16:13,246500
24106,2018,Aug,8,10,31,55,3,Wed,2018-08-08T10:31:55,249400
24107,2018,Aug,8,11,23,20,3,Wed,2018-08-08T11:23:20,290000
24108,2018,Aug,8,12,24,3,3,Wed,2018-08-08T12:24:03,269700
24109,2018,Aug,8,13,17,34,3,Wed,2018-08-08T13:17:34,261000
24110,2018,Aug,8,14,28,31,3,Wed,2018-08-08T14:28:31,266800
24111,2018,Aug,8,15,14,13,3,Wed,2018-08-08T15:14:13,240700
24112,2018,Aug,8,16,34,29,3,Wed,2018-08-08T16:34:29,240700
24113,2018,Aug,8,17,3,1,3,Wed,2018-08-08T17:03:01,191400
24114,2018,Aug,8,18,9,51,3,Wed,2018-08-08T18:09:51,188500
24115,2018,Aug,8,19,53,6,3,Wed,2018-08-08T19:53:06,176900
24116,2018,Aug,8,20,24,57,3,Wed,2018-08-08T20:24:57,208800
24117,2018,Aug,8,21,30,17,3,Wed,2018-08-08T21:30:17,197200
24118,2018,Aug,8,22,50,33,3,Wed,2018-08-08T22:50:33,159500
24119,2018,Aug,8,23,16,10,3,Wed,2018-08-08T23:16:10,145000
24120,2018,Aug,9,0,20,29,3,Thu,2018-08-09T00:20:29,132750
24121,2018,Aug,9,1,58,37,3,Thu,2018-08-09T01:58:37,94400
24122,2018,Aug,9,2,23,6,3,Thu,2018-08-09T02:23:06,100300
24123,2018,Aug,9,3,46,57,3,Thu,2018-08-09T03:46:57,100300
24124,2018,Aug,9,4,58,29,3,Thu,2018-08-09T04:58:29,82600
24125,2018,Aug,9,5,51,23,3,Thu,2018-08-09T05:51:23,106200
24126,2018,Aug,9,6,40,10,3,Thu,2018-08-09T06:40:10,159300
24127,2018,Aug,9,7,32,8,3,Thu,2018-08-09T07:32:08,197650
24128,2018,Aug,9,8,20,29,3,Thu,2018-08-09T08:20:29,233050
24129,2018,Aug,9,9,15,24,3,Thu,2018-08-09T09:15:24,250750
24130,2018,Aug,9,10,19,35,3,Thu,2018-08-09T10:19:35,253700
24131,2018,Aug,9,11,14,2,3,Thu,2018-08-09T11:14:02,295000
24132,2018,Aug,9,12,44,27,3,Thu,2018-08-09T12:44:27,274350
24133,2018,Aug,9,13,38,43,3,Thu,2018-08-09T13:38:43,265500
24134,2018,Aug,9,14,26,31,3,Thu,2018-08-09T14:26:31,271400
24135,2018,Aug,9,15,41,27,3,Thu,2018-08-09T15:41:27,244850
24136,2018,Aug,9,16,56,11,3,Thu,2018-08-09T16:56:11,244850
24137,2018,Aug,9,17,57,2,3,Thu,2018-08-09T17:57:02,194700
24138,2018,Aug,9,18,20,42,3,Thu,2018-08-09T18:20:42,191750
24139,2018,Aug,9,19,49,44,3,Thu,2018-08-09T19:49:44,179950
24140,2018,Aug,9,20,14,58,3,Thu,2018-08-09T20:14:58,212400
24141,2018,Aug,9,21,31,36,3,Thu,2018-08-09T21:31:36,200600
24142,2018,Aug,9,22,35,58,3,Thu,2018-08-09T22:35:58,162250
24143,2018,Aug,9,23,15,46,3,Thu,2018-08-09T23:15:46,147500
24144,2018,Aug,10,0,9,14,3,Fri,2018-08-10T00:09:14,216000
24145,2018,Aug,10,1,25,49,3,Fri,2018-08-10T01:25:49,153600
24146,2018,Aug,10,2,30,36,3,Fri,2018-08-10T02:30:36,163200
24147,2018,Aug,10,3,3,2,3,Fri,2018-08-10T03:03:02,163200
24148,2018,Aug,10,4,40,37,3,Fri,2018-08-10T04:40:37,134400
24149,2018,Aug,10,5,52,0,3,Fri,2018-08-10T05:52:00,172800
24150,2018,Aug,10,6,16,26,3,Fri,2018-08-10T06:16:26,259200
24151,2018,Aug,10,7,48,49,3,Fri,2018-08-10T07:48:49,321600
24152,2018,Aug,10,8,59,3,3,Fri,2018-08-10T08:59:03,379200
24153,2018,Aug,10,9,5,57,3,Fri,2018-08-10T09:05:57,408000
24154,2018,Aug,10,10,52,42,3,Fri,2018-08-10T10:52:42,412800
24155,2018,Aug,10,11,21,54,3,Fri,2018-08-10T11:21:54,480000
24156,2018,Aug,10,12,26,34,3,Fri,2018-08-10T12:26:34,446400
24157,2018,Aug,10,13,16,3,3,Fri,2018-08-10T13:16:03,432000
24158,2018,Aug,10,14,49,52,3,Fri,2018-08-10T14:49:52,441600
24159,2018,Aug,10,15,48,3,3,Fri,2018-08-10T15:48:03,398400
24160,2018,Aug,10,16,23,3,3,Fri,2018-08-10T16:23:03,398400
24161,2018,Aug,10,17,10,49,3,Fri,2018-08-10T17:10:49,316800
24162,2018,Aug,10,18,53,47,3,Fri,2018-08-10T18:53:47,312000
24163,2018,Aug,10,19,22,32,3,Fri,2018-08-10T19:22:32,292800
24164,2018,Aug,10,20,31,22,3,Fri,2018-08-10T20:31:22,345600
24165,2018,Aug,10,21,49,35,3,Fri,2018-08-10T21:49:35,326400
24166,2018,Aug,10,22,20,10,3,Fri,2018-08-10T22:20:10,264000
24167,2018,Aug,10,23,59,57,3,Fri,2018-08-10T23:59:57,240000
24168,2018,Aug,11,0,13,10,3,Sat,2018-08-11T00:13:10,186750
24169,2018,Aug,11,1,48,20,3,Sat,2018-08-11T01:48:20,132800
24170,2018,Aug,11,2,24,56,3,Sat,2018-08-11T02:24:56,141100
24171,2018,Aug,11,3,27,39,3,Sat,2018-08-11T03:27:39,141100
24172,2018,Aug,11,4,50,56,3,Sat,2018-08-11T04:50:56,116200
24173,2018,Aug,11,5,7,23,3,Sat,2018-08-11T05:07:23,149400
24174,2018,Aug,11,6,38,2,3,Sat,2018-08-11T06:38:02,224100
24175,2018,Aug,11,7,13,0,3,Sat,2018-08-11T07:13:00,278050
24176,2018,Aug,11,8,46,51,3,Sat,2018-08-11T08:46:51,327850
24177,2018,Aug,11,9,40,47,3,Sat,2018-08-11T09:40:47,352750
24178,2018,Aug,11,10,27,15,3,Sat,2018-08-11T10:27:15,356900
24179,2018,Aug,11,11,53,25,3,Sat,2018-08-11T11:53:25,415000
24180,2018,Aug,11,12,17,20,3,Sat,2018-08-11T12:17:20,385950
24181,2018,Aug,11,13,19,20,3,Sat,2018-08-11T13:19:20,373500
24182,2018,Aug,11,14,56,15,3,Sat,2018-08-11T14:56:15,381800
24183,2018,Aug,11,15,43,9,3,Sat,2018-08-11T15:43:09,344450
24184,2018,Aug,11,16,25,28,3,Sat,2018-08-11T16:25:28,344450
24185,2018,Aug,11,17,37,5,3,Sat,2018-08-11T17:37:05,273900
24186,2018,Aug,11,18,23,5,3,Sat,2018-08-11T18:23:05,269750
24187,2018,Aug,11,19,15,18,3,Sat,2018-08-11T19:15:18,253150
24188,2018,Aug,11,20,24,50,3,Sat,2018-08-11T20:24:50,298800
24189,2018,Aug,11,21,39,5,3,Sat,2018-08-11T21:39:05,282200
24190,2018,Aug,11,22,0,19,3,Sat,2018-08-11T22:00:19,228250
24191,2018,Aug,11,23,34,57,3,Sat,2018-08-11T23:34:57,207500
24192,2018,Aug,12,0,29,48,3,Sun,2018-08-12T00:29:48,195750
24193,2018,Aug,12,1,45,57,3,Sun,2018-08-12T01:45:57,139200
24194,2018,Aug,12,2,55,10,3,Sun,2018-08-12T02:55:10,147900
24195,2018,Aug,12,3,26,48,3,Sun,2018-08-12T03:26:48,147900
24196,2018,Aug,12,4,29,19,3,Sun,2018-08-12T04:29:19,121800
24197,2018,Aug,12,5,22,59,3,Sun,2018-08-12T05:22:59,156600
24198,2018,Aug,12,6,59,10,3,Sun,2018-08-12T06:59:10,234900
24199,2018,Aug,12,7,26,51,3,Sun,2018-08-12T07:26:51,291450
24200,2018,Aug,12,8,34,6,3,Sun,2018-08-12T08:34:06,343650
24201,2018,Aug,12,9,48,17,3,Sun,2018-08-12T09:48:17,369750
24202,2018,Aug,12,10,39,22,3,Sun,2018-08-12T10:39:22,374100
24203,2018,Aug,12,11,34,58,3,Sun,2018-08-12T11:34:58,435000
24204,2018,Aug,12,12,11,7,3,Sun,2018-08-12T12:11:07,404550
24205,2018,Aug,12,13,30,5,3,Sun,2018-08-12T13:30:05,391500
24206,2018,Aug,12,14,20,27,3,Sun,2018-08-12T14:20:27,400200
24207,2018,Aug,12,15,51,13,3,Sun,2018-08-12T15:51:13,361050
24208,2018,Aug,12,16,27,35,3,Sun,2018-08-12T16:27:35,361050
24209,2018,Aug,12,17,44,26,3,Sun,2018-08-12T17:44:26,287100
24210,2018,Aug,12,18,12,26,3,Sun,2018-08-12T18:12:26,282750
24211,2018,Aug,12,19,26,18,3,Sun,2018-08-12T19:26:18,265350
24212,2018,Aug,12,20,25,30,3,Sun,2018-08-12T20:25:30,313200
24213,2018,Aug,12,21,23,14,3,Sun,2018-08-12T21:23:14,295800
24214,2018,Aug,12,22,50,43,3,Sun,2018-08-12T22:50:43,239250
24215,2018,Aug,12,23,5,18,3,Sun,2018-08-12T23:05:18,217500
24216,2018,Aug,13,0,27,12,3,Mon,2018-08-13T00:27:12,225000
24217,2018,Aug,13,1,54,34,3,Mon,2018-08-13T01:54:34,160000
24218,2018,Aug,13,2,41,1,3,Mon,2018-08-13T02:41:01,170000
24219,2018,Aug,13,3,22,14,3,Mon,2018-08-13T03:22:14,170000
24220,2018,Aug,13,4,56,29,3,Mon,2018-08-13T04:56:29,140000
24221,2018,Aug,13,5,32,44,3,Mon,2018-08-13T05:32:44,180000
24222,2018,Aug,13,6,33,52,3,Mon,2018-08-13T06:33:52,270000
24223,2018,Aug,13,7,6,7,3,Mon,2018-08-13T07:06:07,335000
24224,2018,Aug,13,8,31,42,3,Mon,2018-08-13T08:31:42,395000
24225,2018,Aug,13,9,50,11,3,Mon,2018-08-13T09:50:11,425000
24226,2018,Aug,13,10,18,29,3,Mon,2018-08-13T10:18:29,430000
24227,2018,Aug,13,11,5,9,3,Mon,2018-08-13T11:05:09,500000
24228,2018,Aug,13,12,36,12,3,Mon,2018-08-13T12:36:12,465000
24229,2018,Aug,13,13,22,53,3,Mon,2018-08-13T13:22:53,450000
24230,2018,Aug,13,14,16,20,3,Mon,2018-08-13T14:16:20,460000
24231,2018,Aug,13,15,57,41,3,Mon,2018-08-13T15:57:41,415000
24232,2018,Aug,13,16,22,10,3,Mon,2018-08-13T16:22:10,415000
24233,2018,Aug,13,17,58,27,3,Mon,2018-08-13T17:58:27,330000
24234,2018,Aug,13,18,10,8,3,Mon,2018-08-13T18:10:08,325000
24235,2018,Aug,13,19,54,32,3,Mon,2018-08-13T19:54:32,305000
24236,2018,Aug,13,20,19,42,3,Mon,2018-08-13T20:19:42,360000
24237,2018,Aug,13,21,33,9,3,Mon,2018-08-13T21:33:09,340000
24238,2018,Aug,13,22,10,18,3,Mon,2018-08-13T22:10:18,275000
24239,2018,Aug,13,23,10,58,3,Mon,2018-08-13T23:10:58,250000
24240,2018,Aug,14,0,19,50,3,Tue,2018-08-14T00:19:50,128250
24241,2018,Aug,14,1,48,21,3,Tue,2018-08-14T01:48:21,91200
24242,2018,Aug,14,2,55,53,3,Tue,2018-08-14T02:55:53,96900
24243,2018,Aug,14,3,7,33,3,Tue,2018-08-14T03:07:33,96900
24244,2018,Aug,14,4,18,6,3,Tue,2018-08-14T04:18:06,79800
24245,2018,Aug,14,5,48,19,3,Tue,2018-08-14T05:48:19,102600
24246,2018,Aug,14,6,35,58,3,Tue,2018-08-14T06:35:58,153900
24247,2018,Aug,14,7,41,20,3,Tue,2018-08-14T07:41:20,190950
24248,2018,Aug,14,8,7,9,3,Tue,2018-08-14T08:07:09,225150
24249,2018,Aug,14,9,16,26,3,Tue,2018-08-14T09:16:26,242250
24250,2018,Aug,14,10,57,59,3,Tue,2018-08-14T10:57:59,245100
24251,2018,Aug,14,11,20,8,3,Tue,2018-08-14T11:20:08,285000
24252,2018,Aug,14,12,29,15,3,Tue,2018-08-14T12:29:15,265050
24253,2018,Aug,14,13,31,3,3,Tue,2018-08-14T13:31:03,256500
24254,2018,Aug,14,14,56,15,3,Tue,2018-08-14T14:56:15,262200
24255,2018,Aug,14,15,0,51,3,Tue,2018-08-14T15:00:51,236550
24256,2018,Aug,14,16,21,31,3,Tue,2018-08-14T16:21:31,236550
24257,2018,Aug,14,17,17,53,3,Tue,2018-08-14T17:17:53,188100
24258,2018,Aug,14,18,20,6,3,Tue,2018-08-14T18:20:06,185250
24259,2018,Aug,14,19,7,21,3,Tue,2018-08-14T19:07:21,173850
24260,2018,Aug,14,20,49,15,3,Tue,2018-08-14T20:49:15,205200
24261,2018,Aug,14,21,13,4,3,Tue,2018-08-14T21:13:04,193800
24262,2018,Aug,14,22,57,34,3,Tue,2018-08-14T22:57:34,156750
24263,2018,Aug,14,23,45,1,3,Tue,2018-08-14T23:45:01,142500
24264,2018,Aug,15,0,43,46,3,Wed,2018-08-15T00:43:46,130500
24265,2018,Aug,15,1,57,57,3,Wed,2018-08-15T01:57:57,92800
24266,2018,Aug,15,2,39,18,3,Wed,2018-08-15T02:39:18,98600
24267,2018,Aug,15,3,59,49,3,Wed,2018-08-15T03:59:49,98600
24268,2018,Aug,15,4,14,17,3,Wed,2018-08-15T04:14:17,81200
24269,2018,Aug,15,5,1,50,3,Wed,2018-08-15T05:01:50,104400
24270,2018,Aug,15,6,40,6,3,Wed,2018-08-15T06:40:06,156600
24271,2018,Aug,15,7,43,47,3,Wed,2018-08-15T07:43:47,194300
24272,2018,Aug,15,8,25,20,3,Wed,2018-08-15T08:25:20,229100
24273,2018,Aug,15,9,4,28,3,Wed,2018-08-15T09:04:28,246500
24274,2018,Aug,15,10,38,56,3,Wed,2018-08-15T10:38:56,249400
24275,2018,Aug,15,11,53,10,3,Wed,2018-08-15T11:53:10,290000
24276,2018,Aug,15,12,22,37,3,Wed,2018-08-15T12:22:37,269700
24277,2018,Aug,15,13,50,53,3,Wed,2018-08-15T13:50:53,261000
24278,2018,Aug,15,14,30,56,3,Wed,2018-08-15T14:30:56,266800
24279,2018,Aug,15,15,16,21,3,Wed,2018-08-15T15:16:21,240700
24280,2018,Aug,15,16,2,28,3,Wed,2018-08-15T16:02:28,240700
24281,2018,Aug,15,17,15,54,3,Wed,2018-08-15T17:15:54,191400
24282,2018,Aug,15,18,18,15,3,Wed,2018-08-15T18:18:15,188500
24283,2018,Aug,15,19,46,30,3,Wed,2018-08-15T19:46:30,176900
24284,2018,Aug,15,20,49,30,3,Wed,2018-08-15T20:49:30,208800
24285,2018,Aug,15,21,17,45,3,Wed,2018-08-15T21:17:45,197200
24286,2018,Aug,15,22,49,51,3,Wed,2018-08-15T22:49:51,159500
24287,2018,Aug,15,23,12,55,3,Wed,2018-08-15T23:12:55,145000
24288,2018,Aug,16,0,36,7,3,Thu,2018-08-16T00:36:07,130095
24289,2018,Aug,16,1,46,17,3,Thu,2018-08-16T01:46:17,92512
24290,2018,Aug,16,2,44,17,3,Thu,2018-08-16T02:44:17,98294
24291,2018,Aug,16,3,48,54,3,Thu,2018-08-16T03:48:54,98294
24292,2018,Aug,16,4,0,35,3,Thu,2018-08-16T04:00:35,80948
24293,2018,Aug,16,5,11,37,3,Thu,2018-08-16T05:11:37,104076
24294,2018,Aug,16,6,9,38,3,Thu,2018-08-16T06:09:38,156114
24295,2018,Aug,16,7,40,58,3,Thu,2018-08-16T07:40:58,193697
24296,2018,Aug,16,8,0,39,3,Thu,2018-08-16T08:00:39,228389
24297,2018,Aug,16,9,13,3,3,Thu,2018-08-16T09:13:03,245735
24298,2018,Aug,16,10,15,8,3,Thu,2018-08-16T10:15:08,248626
24299,2018,Aug,16,11,19,8,3,Thu,2018-08-16T11:19:08,289100
24300,2018,Aug,16,12,16,38,3,Thu,2018-08-16T12:16:38,268863
24301,2018,Aug,16,13,40,38,3,Thu,2018-08-16T13:40:38,260190
24302,2018,Aug,16,14,58,38,3,Thu,2018-08-16T14:58:38,265972
24303,2018,Aug,16,15,27,0,3,Thu,2018-08-16T15:27:00,239953
24304,2018,Aug,16,16,7,7,3,Thu,2018-08-16T16:07:07,239953
24305,2018,Aug,16,17,19,23,3,Thu,2018-08-16T17:19:23,190806
24306,2018,Aug,16,18,51,22,3,Thu,2018-08-16T18:51:22,187915
24307,2018,Aug,16,19,0,40,3,Thu,2018-08-16T19:00:40,176351
24308,2018,Aug,16,20,50,33,3,Thu,2018-08-16T20:50:33,208152
24309,2018,Aug,16,21,4,16,3,Thu,2018-08-16T21:04:16,196588
24310,2018,Aug,16,22,31,42,3,Thu,2018-08-16T22:31:42,159005
